История перемещений робота
Формат: {A, V, U}
[38434] {A=229.18, V=5, U=0}
[38435] {A=286.48, V=5, U=2}
[38436] {A=286.48, V=5, U=2}
[38437] {A=286.48, V=5, U=2}
[38438] {A=286.48, V=5, U=2}
[38439] {A=286.48, V=5, U=2}
[38440] {A=229.18, V=6, U=0}
[38441] {A=229.18, V=5, U=0}
[38442] {A=229.18, V=5, U=0}
[38443] {A=229.18, V=5, U=1}
[38444] {A=229.18, V=5, U=0}
[38445] {A=286.48, V=5, U=2}
[38446] {A=286.48, V=5, U=2}
[38447] {A=286.48, V=5, U=2}
[38448] {A=229.18, V=5, U=0}
[38449] {A=229.18, V=5, U=0}
[38450] {A=229.18, V=5, U=0}
[38451] {A=286.48, V=5, U=2}
[38452] {A=286.48, V=5, U=2}
[38453] {A=286.48, V=5, U=2}
[38454] {A=229.18, V=5, U=0}
[38455] {A=229.18, V=5, U=0}
[38456] {A=229.18, V=5, U=0}
[38457] {A=286.48, V=5, U=2}
[38458] {A=286.48, V=5, U=0}
[38459] {A=286.48, V=5, U=2}
[38460] {A=286.48, V=5, U=2}
[38461] {A=286.48, V=5, U=2}
[38462] {A=286.48, V=5, U=2}
[38463] {A=229.18, V=6, U=0}
[38464] {A=229.18, V=5, U=0}
[38465] {A=229.18, V=5, U=0}
[38466] {A=229.18, V=5, U=0}
[38467] {A=229.18, V=5, U=0}
[38468] {A=286.48, V=5, U=2}
[38469] {A=286.48, V=5, U=2}
[38470] {A=286.48, V=5, U=2}
[38471] {A=286.48, V=5, U=2}
[38472] {A=286.48, V=5, U=2}
[38473] {A=229.18, V=6, U=0}
[38474] {A=229.18, V=5, U=0}
[38475] {A=229.18, V=5, U=0}
[38476] {A=229.18, V=5, U=0}
[38477] {A=229.18, V=5, U=0}
[38478] {A=286.48, V=5, U=2}
[38479] {A=286.48, V=5, U=2}
[38480] {A=286.48, V=5, U=2}
[38481] {A=286.48, V=5, U=2}
[38482] {A=286.48, V=5, U=2}
[38483] {A=229.18, V=6, U=0}
[38484] {A=229.18, V=5, U=0}
[38485] {A=229.18, V=5, U=0}
[38486] {A=229.18, V=5, U=0}
[38487] {A=229.18, V=5, U=0}
[38488] {A=286.48, V=5, U=2}
[38489] {A=286.48, V=5, U=2}
[38490] {A=286.48, V=5, U=2}
[38491] {A=286.48, V=5, U=2}
[38492] {A=286.48, V=5, U=2}
[38493] {A=229.18, V=6, U=0}
[38494] {A=229.18, V=5, U=0}
[38495] {A=229.18, V=5, U=0}
[38496] {A=229.18, V=5, U=0}
[38497] {A=229.18, V=5, U=0}
[38498] {A=286.48, V=5, U=2}
[38499] {A=286.48, V=5, U=2}
[38500] {A=286.48, V=5, U=2}
[38501] {A=286.48, V=5, U=2}
[38502] {A=286.48, V=5, U=2}
[38503] {A=229.18, V=6, U=0}
[38504] {A=229.18, V=5, U=0}
[38505] {A=229.18, V=5, U=0}
[38506] {A=229.18, V=5, U=0}
[38507] {A=229.18, V=5, U=0}
[38508] {A=229.18, V=5, U=0}
[38509] {A=286.48, V=4, U=2}
[38510] {A=286.48, V=5, U=2}
[38511] {A=286.48, V=5, U=2}
[38512] {A=286.48, V=5, U=2}
[38513] {A=286.48, V=5, U=2}
[38514] {A=286.48, V=5, U=2}
[38515] {A=286.48, V=6, U=1}
[38516] {A=286.48, V=6, U=1}
[38517] {A=229.18, V=6, U=0}
[38518] {A=229.18, V=5, U=0}
[38519] {A=229.18, V=5, U=0}
[38520] {A=229.18, V=5, U=0}
[38521] {A=229.18, V=5, U=0}
[38522] {A=286.48, V=5, U=2}
[38523] {A=286.48, V=5, U=2}
[38524] {A=286.48, V=5, U=2}
[38525] {A=286.48, V=5, U=2}
[38526] {A=286.48, V=5, U=2}
[38527] {A=229.18, V=6, U=0}
[38528] {A=229.18, V=5, U=0}
[38529] {A=229.18, V=5, U=0}
[38530] {A=229.18, V=5, U=0}
[38531] {A=229.18, V=5, U=0}
[38532] {A=286.48, V=5, U=2}
[38533] {A=286.48, V=5, U=2}
[38534] {A=286.48, V=5, U=2}
[38535] {A=286.48, V=5, U=2}
[38536] {A=286.48, V=5, U=2}
[38537] {A=229.18, V=6, U=0}
[38538] {A=229.18, V=5, U=0}
[38539] {A=229.18, V=5, U=0}
[38540] {A=229.18, V=5, U=0}
[38541] {A=229.18, V=5, U=0}
[38542] {A=229.18, V=5, U=0}
[38543] {A=286.48, V=4, U=2}
[38544] {A=286.48, V=5, U=2}
[38545] {A=286.48, V=5, U=2}
[38546] {A=286.48, V=5, U=2}
[38547] {A=286.48, V=5, U=2}
[38548] {A=286.48, V=5, U=2}
[38549] {A=286.48, V=6, U=1}
[38550] {A=286.48, V=6, U=1}
[38551] {A=229.18, V=6, U=0}
[38552] {A=229.18, V=5, U=0}
[38553] {A=229.18, V=5, U=0}
[38554] {A=229.18, V=5, U=0}
[38555] {A=229.18, V=5, U=0}
[38556] {A=286.48, V=5, U=2}
[38557] {A=286.48, V=5, U=2}
[38558] {A=286.48, V=5, U=2}
[38559] {A=286.48, V=5, U=2}
[38560] {A=286.48, V=5, U=2}
[38561] {A=229.18, V=6, U=0}
[38562] {A=229.18, V=5, U=0}
[38563] {A=229.18, V=5, U=0}
[38564] {A=229.18, V=5, U=0}
[38565] {A=229.18, V=5, U=0}
[38566] {A=286.48, V=5, U=2}
[38567] {A=229.18, V=4, U=2}
[38568] {A=229.18, V=5, U=0}
[38569] {A=229.18, V=4, U=2}
[38570] {A=229.18, V=5, U=0}
[38571] {A=229.18, V=4, U=2}
[38572] {A=229.18, V=5, U=0}
[38573] {A=229.18, V=4, U=2}
[38574] {A=229.18, V=5, U=0}
[38575] {A=229.18, V=4, U=2}
[38576] {A=229.18, V=5, U=0}
[38577] {A=286.48, V=4, U=2}
[38578] {A=286.48, V=5, U=2}
[38579] {A=286.48, V=5, U=2}
[38580] {A=229.18, V=5, U=0}
[38581] {A=229.18, V=5, U=0}
[38582] {A=286.48, V=5, U=2}
[38583] {A=286.48, V=5, U=2}
[38584] {A=229.18, V=5, U=0}
[38585] {A=229.18, V=5, U=0}
[38586] {A=229.18, V=5, U=0}
[38587] {A=286.48, V=4, U=2}
[38588] {A=286.48, V=5, U=2}
[38589] {A=286.48, V=5, U=2}
[38590] {A=286.48, V=5, U=2}
[38591] {A=229.18, V=5, U=0}
[38592] {A=229.18, V=5, U=0}
[38593] {A=229.18, V=5, U=0}
[38594] {A=229.18, V=5, U=0}
[38595] {A=229.18, V=4, U=2}
[38596] {A=286.48, V=5, U=2}
[38597] {A=286.48, V=5, U=2}
[38598] {A=229.18, V=5, U=0}
[38599] {A=229.18, V=5, U=0}
[38600] {A=229.18, V=5, U=0}
[38601] {A=286.48, V=4, U=2}
[38602] {A=286.48, V=5, U=2}
[38603] {A=286.48, V=5, U=2}
[38604] {A=286.48, V=5, U=2}
[38605] {A=229.18, V=5, U=0}
[38606] {A=229.18, V=5, U=0}
[38607] {A=229.18, V=5, U=0}
[38608] {A=229.18, V=5, U=0}
[38609] {A=286.48, V=4, U=2}
[38610] {A=286.48, V=5, U=2}
[38611] {A=286.48, V=5, U=2}
[38612] {A=229.18, V=5, U=0}
[38613] {A=229.18, V=5, U=0}
[38614] {A=286.48, V=5, U=2}
[38615] {A=229.18, V=5, U=0}
[38616] {A=286.48, V=5, U=2}
[38617] {A=286.48, V=5, U=2}
[38618] {A=229.18, V=5, U=0}
[38619] {A=229.18, V=5, U=0}
[38620] {A=286.48, V=5, U=2}
[38621] {A=229.18, V=5, U=0}
[38622] {A=286.48, V=5, U=2}
[38623] {A=286.48, V=5, U=2}
[38624] {A=229.18, V=5, U=0}
[38625] {A=229.18, V=5, U=0}
[38626] {A=229.18, V=5, U=0}
[38627] {A=286.48, V=4, U=2}
[38628] {A=286.48, V=5, U=2}
[38629] {A=286.48, V=5, U=2}
[38630] {A=286.48, V=5, U=2}
[38631] {A=229.18, V=5, U=0}
[38632] {A=229.18, V=5, U=0}
[38633] {A=229.18, V=5, U=0}
[38634] {A=229.18, V=5, U=0}
[38635] {A=286.48, V=4, U=2}
[38636] {A=286.48, V=5, U=2}
[38637] {A=286.48, V=5, U=2}
[38638] {A=229.18, V=5, U=0}
[38639] {A=229.18, V=5, U=0}
[38640] {A=286.48, V=5, U=2}
[38641] {A=229.18, V=5, U=0}
[38642] {A=286.48, V=5, U=2}
[38643] {A=286.48, V=5, U=2}
[38644] {A=229.18, V=5, U=0}
[38645] {A=229.18, V=5, U=0}
[38646] {A=229.18, V=5, U=0}
[38647] {A=286.48, V=4, U=2}
[38648] {A=286.48, V=5, U=2}
[38649] {A=286.48, V=5, U=2}
[38650] {A=286.48, V=5, U=2}
[38651] {A=229.18, V=5, U=0}
[38652] {A=229.18, V=5, U=0}
[38653] {A=229.18, V=5, U=0}
[38654] {A=229.18, V=5, U=0}
[38655] {A=286.48, V=4, U=2}
[38656] {A=286.48, V=5, U=2}
[38657] {A=286.48, V=5, U=2}
[38658] {A=229.18, V=5, U=0}
[38659] {A=229.18, V=5, U=0}
[38660] {A=286.48, V=5, U=2}
[38661] {A=229.18, V=5, U=0}
[38662] {A=286.48, V=5, U=2}
[38663] {A=286.48, V=5, U=2}
[38664] {A=229.18, V=5, U=0}
[38665] {A=229.18, V=5, U=0}
[38666] {A=286.48, V=5, U=2}
[38667] {A=229.18, V=5, U=0}
[38668] {A=286.48, V=5, U=2}
[38669] {A=286.48, V=5, U=2}
[38670] {A=229.18, V=5, U=0}
[38671] {A=229.18, V=5, U=0}
[38672] {A=229.18, V=5, U=0}
[38673] {A=286.48, V=4, U=2}
[38674] {A=286.48, V=5, U=2}
[38675] {A=286.48, V=5, U=2}
[38676] {A=286.48, V=5, U=2}
[38677] {A=229.18, V=5, U=0}
[38678] {A=229.18, V=5, U=0}
[38679] {A=229.18, V=5, U=0}
[38680] {A=229.18, V=5, U=0}
[38681] {A=286.48, V=4, U=2}
[38682] {A=286.48, V=5, U=2}
[38683] {A=286.48, V=5, U=2}
[38684] {A=229.18, V=5, U=0}
[38685] {A=229.18, V=5, U=0}
[38686] {A=286.48, V=5, U=2}
[38687] {A=229.18, V=5, U=0}
[38688] {A=286.48, V=5, U=2}
[38689] {A=286.48, V=5, U=2}
[38690] {A=229.18, V=5, U=0}
[38691] {A=229.18, V=5, U=0}
[38692] {A=229.18, V=5, U=0}
[38693] {A=286.48, V=4, U=2}
[38694] {A=286.48, V=5, U=2}
[38695] {A=286.48, V=5, U=2}
[38696] {A=286.48, V=5, U=2}
[38697] {A=229.18, V=5, U=0}
[38698] {A=229.18, V=5, U=0}
[38699] {A=229.18, V=5, U=0}
[38700] {A=229.18, V=5, U=0}
[38701] {A=286.48, V=4, U=2}
[38702] {A=286.48, V=5, U=2}
[38703] {A=286.48, V=5, U=2}
[38704] {A=229.18, V=5, U=0}
[38705] {A=229.18, V=5, U=0}
[38706] {A=286.48, V=5, U=2}
[38707] {A=286.48, V=5, U=2}
[38708] {A=229.18, V=5, U=0}
[38709] {A=229.18, V=5, U=0}
[38710] {A=229.18, V=5, U=0}
[38711] {A=286.48, V=4, U=2}
[38712] {A=286.48, V=5, U=2}
[38713] {A=286.48, V=5, U=2}
[38714] {A=286.48, V=5, U=2}
[38715] {A=229.18, V=5, U=0}
[38716] {A=229.18, V=5, U=0}
[38717] {A=229.18, V=5, U=0}
[38718] {A=229.18, V=5, U=0}
[38719] {A=229.18, V=4, U=2}
[38720] {A=286.48, V=5, U=2}
[38721] {A=286.48, V=5, U=2}
[38722] {A=229.18, V=5, U=2}
[38723] {A=229.18, V=5, U=0}
[38724] {A=229.18, V=5, U=0}
[38725] {A=229.18, V=5, U=0}
[38726] {A=229.18, V=5, U=0}
[38727] {A=229.18, V=4, U=2}
[38728] {A=229.18, V=5, U=0}
[38729] {A=286.48, V=4, U=2}
[38730] {A=286.48, V=5, U=2}
[38731] {A=286.48, V=5, U=2}
[38732] {A=229.18, V=5, U=0}
[38733] {A=229.18, V=5, U=0}
[38734] {A=286.48, V=5, U=2}
[38735] {A=229.18, V=5, U=0}
[38736] {A=286.48, V=5, U=2}
[38737] {A=286.48, V=5, U=2}
[38738] {A=229.18, V=5, U=0}
[38739] {A=229.18, V=5, U=0}
[38740] {A=229.18, V=5, U=0}
[38741] {A=286.48, V=4, U=2}
[38742] {A=286.48, V=5, U=2}
[38743] {A=286.48, V=5, U=2}
[38744] {A=286.48, V=5, U=2}
[38745] {A=229.18, V=5, U=0}
[38746] {A=229.18, V=5, U=0}
[38747] {A=229.18, V=5, U=0}
[38748] {A=229.18, V=5, U=0}
[38749] {A=229.18, V=4, U=2}
[38750] {A=286.48, V=5, U=2}
[38751] {A=286.48, V=5, U=2}
[38752] {A=229.18, V=5, U=0}
[38753] {A=229.18, V=5, U=0}
[38754] {A=229.18, V=5, U=0}
[38755] {A=286.48, V=4, U=2}
[38756] {A=286.48, V=5, U=2}
[38757] {A=286.48, V=5, U=2}
[38758] {A=286.48, V=5, U=2}
[38759] {A=229.18, V=5, U=0}
[38760] {A=229.18, V=5, U=0}
[38761] {A=229.18, V=5, U=0}
[38762] {A=229.18, V=5, U=0}
[38763] {A=229.18, V=4, U=2}
[38764] {A=229.18, V=5, U=0}
[38765] {A=286.48, V=4, U=2}
[38766] {A=286.48, V=5, U=2}
[38767] {A=286.48, V=5, U=2}
[38768] {A=286.48, V=5, U=2}
[38769] {A=229.18, V=5, U=0}
[38770] {A=229.18, V=5, U=0}
[38771] {A=229.18, V=5, U=0}
[38772] {A=229.18, V=5, U=0}
[38773] {A=229.18, V=4, U=2}
[38774] {A=229.18, V=5, U=0}
[38775] {A=286.48, V=4, U=2}
[38776] {A=286.48, V=5, U=2}
[38777] {A=286.48, V=5, U=2}
[38778] {A=286.48, V=5, U=2}
[38779] {A=229.18, V=5, U=0}
[38780] {A=229.18, V=5, U=0}
[38781] {A=229.18, V=5, U=0}
[38782] {A=229.18, V=5, U=0}
[38783] {A=229.18, V=4, U=2}
[38784] {A=229.18, V=5, U=0}
[38785] {A=286.48, V=4, U=2}
[38786] {A=286.48, V=5, U=2}
[38787] {A=286.48, V=5, U=2}
[38788] {A=286.48, V=5, U=2}
[38789] {A=229.18, V=5, U=0}
[38790] {A=229.18, V=5, U=0}
[38791] {A=229.18, V=5, U=0}
[38792] {A=229.18, V=5, U=0}
[38793] {A=229.18, V=4, U=2}
[38794] {A=229.18, V=5, U=0}
[38795] {A=286.48, V=4, U=2}
[38796] {A=286.48, V=5, U=2}
[38797] {A=286.48, V=5, U=2}
[38798] {A=286.48, V=5, U=2}
[38799] {A=229.18, V=5, U=0}
[38800] {A=229.18, V=5, U=0}
[38801] {A=229.18, V=5, U=0}
[38802] {A=229.18, V=5, U=0}
[38803] {A=229.18, V=4, U=2}
[38804] {A=229.18, V=5, U=0}
[38805] {A=286.48, V=4, U=2}
[38806] {A=286.48, V=5, U=2}
[38807] {A=286.48, V=5, U=2}
[38808] {A=286.48, V=5, U=2}
[38809] {A=229.18, V=5, U=0}
[38810] {A=229.18, V=5, U=0}
[38811] {A=229.18, V=5, U=0}
[38812] {A=229.18, V=5, U=0}
[38813] {A=229.18, V=4, U=2}
[38814] {A=229.18, V=5, U=0}
[38815] {A=286.48, V=4, U=2}
[38816] {A=286.48, V=5, U=2}
[38817] {A=286.48, V=5, U=2}
[38818] {A=229.18, V=5, U=0}
[38819] {A=229.18, V=5, U=0}
[38820] {A=286.48, V=5, U=2}
[38821] {A=229.18, V=5, U=0}
[38822] {A=286.48, V=5, U=2}
[38823] {A=286.48, V=5, U=2}
[38824] {A=229.18, V=5, U=0}
[38825] {A=229.18, V=5, U=0}
[38826] {A=229.18, V=5, U=0}
[38827] {A=286.48, V=4, U=2}
[38828] {A=286.48, V=5, U=2}
[38829] {A=286.48, V=5, U=2}
[38830] {A=229.18, V=5, U=0}
[38831] {A=229.18, V=5, U=0}
[38832] {A=229.18, V=5, U=0}
[38833] {A=286.48, V=4, U=2}
[38834] {A=286.48, V=5, U=2}
[38835] {A=286.48, V=5, U=2}
[38836] {A=286.48, V=5, U=2}
[38837] {A=229.18, V=5, U=0}
[38838] {A=229.18, V=5, U=0}
[38839] {A=229.18, V=5, U=0}
[38840] {A=229.18, V=5, U=0}
[38841] {A=229.18, V=4, U=2}
[38842] {A=229.18, V=5, U=0}
[38843] {A=286.48, V=4, U=2}
[38844] {A=286.48, V=5, U=2}
[38845] {A=286.48, V=5, U=2}
[38846] {A=286.48, V=5, U=2}
[38847] {A=229.18, V=5, U=0}
[38848] {A=229.18, V=5, U=0}
[38849] {A=229.18, V=5, U=0}
[38850] {A=229.18, V=5, U=0}
[38851] {A=229.18, V=4, U=2}
[38852] {A=229.18, V=5, U=0}
[38853] {A=286.48, V=4, U=2}
[38854] {A=286.48, V=5, U=2}
[38855] {A=286.48, V=5, U=2}
[38856] {A=229.18, V=5, U=0}
[38857] {A=229.18, V=5, U=0}
[38858] {A=229.18, V=5, U=0}
[38859] {A=286.48, V=4, U=2}
[38860] {A=286.48, V=5, U=2}
[38861] {A=286.48, V=5, U=2}
[38862] {A=286.48, V=5, U=2}
[38863] {A=229.18, V=5, U=0}
[38864] {A=229.18, V=5, U=0}
[38865] {A=229.18, V=5, U=0}
[38866] {A=229.18, V=5, U=0}
[38867] {A=229.18, V=4, U=2}
[38868] {A=229.18, V=5, U=0}
[38869] {A=286.48, V=4, U=2}
[38870] {A=286.48, V=5, U=2}
[38871] {A=286.48, V=5, U=2}
[38872] {A=229.18, V=5, U=0}
[38873] {A=229.18, V=5, U=0}
[38874] {A=229.18, V=5, U=0}
[38875] {A=286.48, V=4, U=2}
[38876] {A=286.48, V=5, U=2}
[38877] {A=286.48, V=5, U=2}
[38878] {A=229.18, V=5, U=0}
[38879] {A=229.18, V=5, U=0}
[38880] {A=229.18, V=5, U=0}
[38881] {A=286.48, V=4, U=2}
[38882] {A=286.48, V=5, U=2}
[38883] {A=286.48, V=5, U=2}
[38884] {A=286.48, V=5, U=2}
[38885] {A=229.18, V=5, U=0}
[38886] {A=229.18, V=5, U=0}
[38887] {A=229.18, V=5, U=0}
[38888] {A=229.18, V=5, U=0}
[38889] {A=229.18, V=4, U=2}
[38890] {A=229.18, V=5, U=0}
[38891] {A=286.48, V=4, U=2}
[38892] {A=286.48, V=5, U=2}
[38893] {A=286.48, V=5, U=2}
[38894] {A=229.18, V=5, U=0}
[38895] {A=229.18, V=5, U=0}
[38896] {A=229.18, V=5, U=0}
[38897] {A=286.48, V=4, U=2}
[38898] {A=286.48, V=5, U=2}
[38899] {A=286.48, V=5, U=2}
[38900] {A=229.18, V=5, U=0}
[38901] {A=229.18, V=5, U=0}
[38902] {A=229.18, V=5, U=0}
[38903] {A=286.48, V=4, U=2}
[38904] {A=286.48, V=5, U=2}
[38905] {A=286.48, V=5, U=2}
[38906] {A=286.48, V=5, U=2}
[38907] {A=229.18, V=5, U=0}
[38908] {A=229.18, V=5, U=0}
[38909] {A=229.18, V=5, U=0}
[38910] {A=229.18, V=5, U=0}
[38911] {A=229.18, V=4, U=2}
[38912] {A=229.18, V=5, U=0}
[38913] {A=229.18, V=4, U=2}
[38914] {A=286.48, V=5, U=2}
[38915] {A=286.48, V=5, U=2}
[38916] {A=229.18, V=5, U=0}
[38917] {A=229.18, V=5, U=0}
[38918] {A=229.18, V=5, U=0}
[38919] {A=286.48, V=4, U=2}
[38920] {A=286.48, V=5, U=2}
[38921] {A=286.48, V=5, U=2}
[38922] {A=229.18, V=5, U=0}
[38923] {A=229.18, V=5, U=0}
[38924] {A=229.18, V=5, U=0}
[38925] {A=286.48, V=4, U=2}
[38926] {A=286.48, V=5, U=2}
[38927] {A=286.48, V=5, U=2}
[38928] {A=229.18, V=5, U=0}
[38929] {A=229.18, V=5, U=0}
[38930] {A=229.18, V=5, U=0}
[38931] {A=286.48, V=4, U=2}
[38932] {A=286.48, V=5, U=2}
[38933] {A=286.48, V=5, U=2}
[38934] {A=229.18, V=5, U=0}
[38935] {A=229.18, V=5, U=0}
[38936] {A=229.18, V=5, U=0}
[38937] {A=286.48, V=4, U=2}
[38938] {A=286.48, V=5, U=2}
[38939] {A=286.48, V=5, U=2}
[38940] {A=229.18, V=5, U=0}
[38941] {A=229.18, V=5, U=0}
[38942] {A=229.18, V=5, U=0}
[38943] {A=286.48, V=4, U=2}
[38944] {A=286.48, V=5, U=2}
[38945] {A=286.48, V=5, U=2}
[38946] {A=229.18, V=5, U=0}
[38947] {A=229.18, V=5, U=0}
[38948] {A=229.18, V=5, U=0}
[38949] {A=286.48, V=4, U=2}
[38950] {A=286.48, V=5, U=2}
[38951] {A=286.48, V=5, U=2}
[38952] {A=229.18, V=5, U=0}
[38953] {A=229.18, V=5, U=0}
[38954] {A=286.48, V=5, U=2}
[38955] {A=229.18, V=5, U=0}
[38956] {A=286.48, V=5, U=2}
[38957] {A=229.18, V=5, U=0}
[38958] {A=286.48, V=5, U=2}
[38959] {A=229.18, V=5, U=0}
[38960] {A=286.48, V=5, U=2}
[38961] {A=229.18, V=5, U=0}
[38962] {A=286.48, V=5, U=2}
[38963] {A=229.18, V=5, U=0}
[38964] {A=286.48, V=5, U=2}
[38965] {A=286.48, V=5, U=2}
[38966] {A=229.18, V=5, U=0}
[38967] {A=229.18, V=5, U=0}
[38968] {A=229.18, V=5, U=0}
[38969] {A=286.48, V=4, U=2}
[38970] {A=286.48, V=5, U=2}
[38971] {A=286.48, V=5, U=2}
[38972] {A=229.18, V=5, U=0}
[38973] {A=229.18, V=5, U=0}
[38974] {A=229.18, V=5, U=0}
[38975] {A=286.48, V=4, U=2}
[38976] {A=286.48, V=5, U=2}
[38977] {A=286.48, V=5, U=2}
[38978] {A=229.18, V=5, U=0}
[38979] {A=229.18, V=5, U=0}
[38980] {A=229.18, V=5, U=0}
[38981] {A=286.48, V=4, U=2}
[38982] {A=286.48, V=5, U=2}
[38983] {A=286.48, V=5, U=2}
[38984] {A=229.18, V=5, U=0}
[38985] {A=229.18, V=5, U=0}
[38986] {A=229.18, V=5, U=0}
[38987] {A=286.48, V=4, U=2}
[38988] {A=286.48, V=5, U=2}
[38989] {A=286.48, V=5, U=2}
[38990] {A=229.18, V=5, U=0}
[38991] {A=229.18, V=5, U=0}
[38992] {A=229.18, V=5, U=0}
[38993] {A=286.48, V=4, U=2}
[38994] {A=286.48, V=5, U=2}
[38995] {A=286.48, V=5, U=2}
[38996] {A=229.18, V=5, U=0}
[38997] {A=229.18, V=5, U=0}
[38998] {A=229.18, V=5, U=0}
[38999] {A=286.48, V=4, U=2}
[39000] {A=286.48, V=5, U=2}
[39001] {A=286.48, V=5, U=2}
[39002] {A=229.18, V=5, U=0}
[39003] {A=229.18, V=5, U=0}
[39004] {A=229.18, V=5, U=0}
[39005] {A=286.48, V=4, U=2}
[39006] {A=286.48, V=5, U=2}
[39007] {A=286.48, V=5, U=2}
[39008] {A=286.48, V=5, U=2}
[39009] {A=229.18, V=5, U=0}
[39010] {A=229.18, V=5, U=0}
[39011] {A=229.18, V=5, U=0}
[39012] {A=229.18, V=5, U=0}
[39013] {A=229.18, V=4, U=2}
[39014] {A=229.18, V=5, U=0}
[39015] {A=229.18, V=4, U=2}
[39016] {A=286.48, V=5, U=2}
[39017] {A=229.18, V=5, U=0}
[39018] {A=286.48, V=5, U=2}
[39019] {A=229.18, V=5, U=0}
[39020] {A=286.48, V=5, U=2}
[39021] {A=229.18, V=5, U=0}
[39022] {A=286.48, V=5, U=2}
[39023] {A=229.18, V=5, U=0}
[39024] {A=286.48, V=5, U=2}
[39025] {A=229.18, V=5, U=0}
[39026] {A=286.48, V=5, U=2}
[39027] {A=229.18, V=5, U=0}
[39028] {A=286.48, V=5, U=2}
[39029] {A=229.18, V=5, U=0}
[39030] {A=286.48, V=5, U=2}
[39031] {A=229.18, V=5, U=0}
[39032] {A=286.48, V=5, U=2}
[39033] {A=229.18, V=5, U=0}
[39034] {A=286.48, V=5, U=2}
[39035] {A=229.18, V=5, U=0}
[39036] {A=286.48, V=5, U=2}
[39037] {A=229.18, V=5, U=0}
[39038] {A=286.48, V=5, U=2}
[39039] {A=229.18, V=5, U=0}
[39040] {A=286.48, V=5, U=2}
[39041] {A=229.18, V=5, U=0}
[39042] {A=286.48, V=5, U=2}
[39043] {A=229.18, V=5, U=0}
[39044] {A=286.48, V=5, U=2}
[39045] {A=286.48, V=5, U=2}
[39046] {A=229.18, V=5, U=0}
[39047] {A=229.18, V=5, U=0}
[39048] {A=229.18, V=5, U=0}
[39049] {A=286.48, V=4, U=2}
[39050] {A=286.48, V=5, U=2}
[39051] {A=286.48, V=5, U=2}
[39052] {A=229.18, V=5, U=0}
[39053] {A=229.18, V=5, U=0}
[39054] {A=229.18, V=5, U=0}
[39055] {A=286.48, V=4, U=2}
[39056] {A=286.48, V=5, U=2}
[39057] {A=286.48, V=5, U=2}
[39058] {A=229.18, V=5, U=0}
[39059] {A=229.18, V=5, U=0}
[39060] {A=229.18, V=5, U=0}
[39061] {A=286.48, V=4, U=2}
[39062] {A=286.48, V=5, U=2}
[39063] {A=229.18, V=5, U=0}
[39064] {A=286.48, V=5, U=2}
[39065] {A=229.18, V=5, U=0}
[39066] {A=286.48, V=5, U=2}
[39067] {A=229.18, V=5, U=0}
[39068] {A=286.48, V=5, U=2}
[39069] {A=229.18, V=5, U=0}
[39070] {A=286.48, V=5, U=2}
[39071] {A=229.18, V=5, U=0}
[39072] {A=286.48, V=5, U=2}
[39073] {A=229.18, V=5, U=0}
[39074] {A=286.48, V=5, U=2}
[39075] {A=229.18, V=5, U=0}
[39076] {A=286.48, V=5, U=2}
[39077] {A=229.18, V=5, U=0}
[39078] {A=286.48, V=5, U=2}
[39079] {A=229.18, V=5, U=0}
[39080] {A=286.48, V=5, U=2}
[39081] {A=229.18, V=5, U=0}
[39082] {A=286.48, V=5, U=2}
[39083] {A=229.18, V=5, U=0}
[39084] {A=286.48, V=5, U=2}
[39085] {A=229.18, V=5, U=0}
[39086] {A=286.48, V=5, U=2}
[39087] {A=229.18, V=5, U=0}
[39088] {A=286.48, V=5, U=2}
[39089] {A=229.18, V=5, U=0}
[39090] {A=286.48, V=5, U=2}
[39091] {A=229.18, V=5, U=0}
[39092] {A=286.48, V=5, U=0}
[39093] {A=286.48, V=4, U=2}
[39094] {A=286.48, V=5, U=2}
[39095] {A=286.48, V=5, U=2}
[39096] {A=286.48, V=5, U=2}
[39097] {A=229.18, V=5, U=0}
[39098] {A=229.18, V=5, U=0}
[39099] {A=229.18, V=5, U=0}
[39100] {A=229.18, V=5, U=0}
[39101] {A=229.18, V=4, U=2}
[39102] {A=229.18, V=5, U=0}
[39103] {A=229.18, V=4, U=2}
[39104] {A=286.48, V=5, U=2}
[39105] {A=229.18, V=5, U=0}
[39106] {A=229.18, V=5, U=0}
[39107] {A=286.48, V=4, U=2}
[39108] {A=286.48, V=5, U=2}
[39109] {A=286.48, V=5, U=2}
[39110] {A=229.18, V=5, U=0}
[39111] {A=229.18, V=5, U=0}
[39112] {A=229.18, V=5, U=0}
[39113] {A=286.48, V=4, U=2}
[39114] {A=286.48, V=5, U=2}
[39115] {A=286.48, V=5, U=2}
[39116] {A=229.18, V=5, U=0}
[39117] {A=229.18, V=5, U=1}
[39118] {A=229.18, V=5, U=0}
[39119] {A=229.18, V=5, U=0}
[39120] {A=286.48, V=4, U=2}
[39121] {A=286.48, V=5, U=2}
[39122] {A=286.48, V=5, U=2}
[39123] {A=229.18, V=5, U=0}
[39124] {A=229.18, V=5, U=0}
[39125] {A=229.18, V=5, U=0}
[39126] {A=286.48, V=4, U=2}
[39127] {A=286.48, V=5, U=2}
[39128] {A=286.48, V=5, U=2}
[39129] {A=229.18, V=5, U=0}
[39130] {A=229.18, V=5, U=0}
[39131] {A=229.18, V=5, U=0}
[39132] {A=286.48, V=4, U=2}
